"Tank št.","Čas per hour","Povprečna vrednost (kPa)"
"Trzic-Tank2","2026-07-03 21:00","-32"
"Trzic-Tank2","2026-07-03 22:00","-32.4"
"Trzic-Tank2","2026-07-03 23:00","-32.7"
"Trzic-Tank2","2026-07-04 00:00","-32.7"
"Trzic-Tank2","2026-07-04 01:00","-33.3"
"Trzic-Tank2","2026-07-04 02:00","-33.3"
"Trzic-Tank2","2026-07-04 03:00","-33.3"
"Trzic-Tank2","2026-07-04 04:00","-33.3"
"Trzic-Tank2","2026-07-04 05:00","-34.9"
"Trzic-Tank2","2026-07-04 06:00","-35.3"
"Trzic-Tank2","2026-07-04 07:00","-35.8"
"Trzic-Tank2","2026-07-04 08:00","-36.4"
"Trzic-Tank2","2026-07-04 09:00","-37.2"
"Trzic-Tank2","2026-07-04 10:00","-38.2"
"Trzic-Tank2","2026-07-04 11:00","-39.8"
"Trzic-Tank2","2026-07-04 12:00","-41.8"
"Trzic-Tank2","2026-07-04 13:00","-43.5"
"Trzic-Tank2","2026-07-04 14:00","-45.4"
"Trzic-Tank2","2026-07-04 15:00","-46.8"
"Trzic-Tank2","2026-07-04 16:00","-48.4"
"Trzic-Tank2","2026-07-04 17:00","-52.1"
"Trzic-Tank2","2026-07-04 18:00","-54.4"
"Trzic-Tank2","2026-07-04 19:00","-57.1"
"Trzic-Tank2","2026-07-04 20:00","-60"
"Trzic-Tank2","2026-07-04 21:00","-60.4"
"Trzic-Tank2","2026-07-04 22:00","-61"
"Trzic-Tank2","2026-07-04 23:00","-61.4"
"Trzic-Tank2","2026-07-05 00:00","-61.4"
"Trzic-Tank2","2026-07-05 01:00","-62.9"
"Trzic-Tank2","2026-07-05 02:00","-62.9"
"Trzic-Tank2","2026-07-05 03:00","-62.9"
"Trzic-Tank2","2026-07-05 04:00","-62.9"
"Trzic-Tank2","2026-07-05 05:00","-66.3"
"Trzic-Tank2","2026-07-05 06:00","-67.4"
"Trzic-Tank2","2026-07-05 07:00","-68.7"
"Trzic-Tank2","2026-07-05 08:00","-69.6"
"Trzic-Tank2","2026-07-05 09:00","-72.2"
"Trzic-Tank2","2026-07-05 10:00","-74.2"
"Trzic-Tank2","2026-07-05 11:00","-77.1"
"Trzic-Tank2","2026-07-05 12:00","-80"
"Trzic-Tank2","2026-07-05 13:00","-82.1"
"Trzic-Tank2","2026-07-05 14:00","-89.5"
"Trzic-Tank2","2026-07-05 15:00","-95.1"
"Trzic-Tank2","2026-07-05 16:00","-97.7"
"Trzic-Tank2","2026-07-05 17:00","-102.9"
"Trzic-Tank2","2026-07-05 18:00","-111.5"
"Trzic-Tank2","2026-07-05 19:00","-114.2"
"Trzic-Tank2","2026-07-05 20:00","-116.9"
"Trzic-Tank2","2026-07-05 21:00","-118.2"
"Trzic-Tank2","2026-07-05 22:00","-119.3"
"Trzic-Tank2","2026-07-05 23:00","-119.7"
"Trzic-Tank2","2026-07-06 00:00","-119.7"
"Trzic-Tank2","2026-07-06 01:00","-121.1"
"Trzic-Tank2","2026-07-06 02:00","-121.1"
"Trzic-Tank2","2026-07-06 03:00","-121.1"
"Trzic-Tank2","2026-07-06 04:00","-121.1"
"Trzic-Tank2","2026-07-06 05:00","-125.6"
"Trzic-Tank2","2026-07-06 06:00","-126.5"
"Trzic-Tank2","2026-07-06 07:00","-128.6"
"Trzic-Tank2","2026-07-06 08:00","-130.3"
"Trzic-Tank2","2026-07-06 09:00","-132.5"
"Trzic-Tank2","2026-07-06 10:00","-137.1"
"Trzic-Tank2","2026-07-06 11:00","-141.3"
"Trzic-Tank2","2026-07-06 12:00","-148.6"
"Trzic-Tank2","2026-07-06 13:00","-155"
"Trzic-Tank2","2026-07-06 14:00","-162.4"
"Trzic-Tank2","2026-07-06 15:00","-171.3"
"Trzic-Tank2","2026-07-06 16:00","-181.3"
"Trzic-Tank2","2026-07-06 17:00","-186.6"
"Trzic-Tank2","2026-07-06 18:00","-193.4"
"Trzic-Tank2","2026-07-06 19:00","-205.8"
"Trzic-Tank2","2026-07-06 20:00","-211.2"
"Trzic-Tank2","2026-07-06 21:00","-211.3"
"Trzic-Tank2","2026-07-06 22:00","-211.2"
"Trzic-Tank2","2026-07-06 23:00","-210.9"
"Trzic-Tank2","2026-07-07 00:00","-210.9"
"Trzic-Tank2","2026-07-07 01:00","-212.1"
"Trzic-Tank2","2026-07-07 02:00","-212.1"
"Trzic-Tank2","2026-07-07 03:00","-212.1"
"Trzic-Tank2","2026-07-07 04:00","-212.1"
"Trzic-Tank2","2026-07-07 05:00","-218.2"
"Trzic-Tank2","2026-07-07 06:00","-219.3"
"Trzic-Tank2","2026-07-07 07:00","-221.3"
"Trzic-Tank2","2026-07-07 08:00","-222.5"
"Trzic-Tank2","2026-07-07 09:00","-227"
"Trzic-Tank2","2026-07-07 10:00","-237.6"
"Trzic-Tank2","2026-07-07 11:00","-254"
"Trzic-Tank2","2026-07-07 12:00","-265"
"Trzic-Tank2","2026-07-07 13:00","-286.2"
"Trzic-Tank2","2026-07-07 14:00","-306.4"
"Trzic-Tank2","2026-07-07 15:00","-324.2"
"Trzic-Tank2","2026-07-07 16:00","-337.4"
"Trzic-Tank2","2026-07-07 17:00","-343.2"
"Trzic-Tank2","2026-07-07 18:00","-356.3"
"Trzic-Tank2","2026-07-07 19:00","-377.3"
"Trzic-Tank2","2026-07-07 20:00","-387.1"
"Trzic-Tank2","2026-07-07 21:00","-386.1"
"Trzic-Tank2","2026-07-07 22:00","-384.7"
"Trzic-Tank2","2026-07-07 23:00","-381"
"Trzic-Tank2","2026-07-08 00:00","-381"
"Trzic-Tank2","2026-07-08 01:00","-379.6"
"Trzic-Tank2","2026-07-08 02:00","-379.6"
"Trzic-Tank2","2026-07-08 03:00","-379.6"
"Trzic-Tank2","2026-07-08 04:00","-379.6"
"Trzic-Tank2","2026-07-08 05:00","-384.2"
"Trzic-Tank2","2026-07-08 06:00","-385.5"
"Trzic-Tank2","2026-07-08 07:00","-387.6"
"Trzic-Tank2","2026-07-08 08:00","-388.3"
"Trzic-Tank2","2026-07-08 09:00","-389.8"
"Trzic-Tank2","2026-07-08 10:00","-393.5"
"Trzic-Tank2","2026-07-08 11:00","-402.6"
"Trzic-Tank2","2026-07-08 12:00","-406.3"
"Trzic-Tank2","2026-07-08 13:00","-423"
"Trzic-Tank2","2026-07-08 14:00","-445.2"
"Trzic-Tank2","2026-07-08 15:00","-458.9"
"Trzic-Tank2","2026-07-08 16:00","-486.4"
"Trzic-Tank2","2026-07-08 17:00","-499.2"
"Trzic-Tank2","2026-07-08 18:00","-516.4"
"Trzic-Tank2","2026-07-08 19:00","-528.6"
"Trzic-Tank2","2026-07-08 20:00","-532.8"
"Trzic-Tank2","2026-07-08 21:00","-537.4"
"Trzic-Tank2","2026-07-08 22:00","-534.2"
"Trzic-Tank2","2026-07-08 23:00","-534.1"
"Trzic-Tank2","2026-07-09 00:00","-534.1"
"Trzic-Tank2","2026-07-09 01:00","-531.4"
"Trzic-Tank2","2026-07-09 02:00","-531.4"
"Trzic-Tank2","2026-07-09 03:00","-531.4"
"Trzic-Tank2","2026-07-09 04:00","-531.4"
"Trzic-Tank2","2026-07-09 05:00","-532.5"
"Trzic-Tank2","2026-07-09 06:00","-535.1"
"Trzic-Tank2","2026-07-09 07:00","-538.8"
"Trzic-Tank2","2026-07-09 08:00","-540.3"
"Trzic-Tank2","2026-07-09 09:00","-545.9"
"Trzic-Tank2","2026-07-09 10:00","-547.3"
"Trzic-Tank2","2026-07-09 11:00","-564.7"
"Trzic-Tank2","2026-07-09 12:00","-584.5"
"Trzic-Tank2","2026-07-09 13:00","-607.1"
"Trzic-Tank2","2026-07-09 14:00","-634.2"
"Trzic-Tank2","2026-07-09 15:00","-648.6"
"Trzic-Tank2","2026-07-09 16:00","-672"
"Trzic-Tank2","2026-07-09 17:00","-692.8"
"Trzic-Tank2","2026-07-09 18:00","-707.1"
"Trzic-Tank2","2026-07-09 19:00","-718.4"
"Trzic-Tank2","2026-07-09 20:00","-720.6"
"Trzic-Tank2","2026-07-09 21:00","-720.8"
"Trzic-Tank2","2026-07-09 22:00","-719.8"
"Trzic-Tank2","2026-07-09 23:00","-719.1"
"Trzic-Tank2","2026-07-10 00:00","-719.1"
"Trzic-Tank2","2026-07-10 01:00","-720.6"
"Trzic-Tank2","2026-07-10 02:00","-720.6"
"Trzic-Tank2","2026-07-10 03:00","-720.6"
"Trzic-Tank2","2026-07-10 04:00","-720.6"
"Trzic-Tank2","2026-07-10 05:00","-721.4"
"Trzic-Tank2","2026-07-10 06:00","-723.8"
"Trzic-Tank2","2026-07-10 07:00","-724.3"
"Trzic-Tank2","2026-07-10 08:00","-724.8"
"Trzic-Tank2","2026-07-10 09:00","-732.5"
"Trzic-Tank2","2026-07-10 10:00","-736.2"
"Trzic-Tank2","2026-07-10 11:00","-758.4"
"Trzic-Tank2","2026-07-10 12:00","-776.6"
"Trzic-Tank2","2026-07-10 13:00","-792.9"
"Trzic-Tank2","2026-07-10 14:00","-829.3"
"Trzic-Tank2","2026-07-10 15:00","-852.3"
"Trzic-Tank2","2026-07-10 16:00","-883.7"
"Trzic-Tank2","2026-07-10 17:00","-902.8"
"Trzic-Tank2","2026-07-10 18:00","-921.7"
"Trzic-Tank2","2026-07-10 19:00","-941.7"
"Trzic-Tank2","2026-07-10 20:00",
"Trzic-Tank2","2026-07-10 21:00","-974.3"
"Trzic-Tank2","2026-07-10 22:00","-982.6"
"Trzic-Tank2","2026-07-10 23:00","-986.7"
"Trzic-Tank2","2026-07-11 00:00","-986.7"
"Trzic-Tank2","2026-07-11 01:00","-988.5"
"Trzic-Tank2","2026-07-11 02:00","-988.5"
"Trzic-Tank2","2026-07-11 03:00","-988.5"
"Trzic-Tank2","2026-07-11 04:00","-988.5"
"Trzic-Tank2","2026-07-11 05:00","-1,003"
"Trzic-Tank2","2026-07-11 06:00","-1,006"
"Trzic-Tank2","2026-07-11 07:00","-1,016"
"Trzic-Tank2","2026-07-11 08:00","-1,017.6"
"Trzic-Tank2","2026-07-11 09:00","-1,029.4"
"Trzic-Tank2","2026-07-11 10:00","-1,032.8"
"Trzic-Tank2","2026-07-11 11:00","-1,042.1"
"Trzic-Tank2","2026-07-11 12:00","-1,055.6"
"Trzic-Tank2","2026-07-11 13:00","-1,078.2"
"Trzic-Tank2","2026-07-11 14:00","-1,093.9"
"Trzic-Tank2","2026-07-11 15:00","-1,108.9"
"Trzic-Tank2","2026-07-11 16:00","-1,136.3"
"Trzic-Tank2","2026-07-11 17:00","-1,148.4"
"Trzic-Tank2","2026-07-11 18:00","-1,149.7"
"Trzic-Tank2","2026-07-11 19:00","-1,188.8"
"Trzic-Tank2","2026-07-11 20:00","-1,195.9"
"Trzic-Tank2","2026-07-11 21:00","-1,190.4"
"Trzic-Tank2","2026-07-11 22:00","-1,197.6"
"Trzic-Tank2","2026-07-11 23:00","-1,206.4"
"Trzic-Tank2","2026-07-12 00:00","-1,206.4"
"Trzic-Tank2","2026-07-12 01:00","-1,224.6"
"Trzic-Tank2","2026-07-12 02:00","-1,224.6"
"Trzic-Tank2","2026-07-12 03:00","-1,224.6"
"Trzic-Tank2","2026-07-12 04:00","-1,224.6"
"Trzic-Tank2","2026-07-12 05:00","-1,233.4"
"Trzic-Tank2","2026-07-12 06:00","-1,245.6"
"Trzic-Tank2","2026-07-12 07:00","-1,251.4"
"Trzic-Tank2","2026-07-12 08:00","-1,256.6"
"Trzic-Tank2","2026-07-12 09:00","-1,263.3"
"Trzic-Tank2","2026-07-12 10:00","-1,265.9"
"Trzic-Tank2","2026-07-12 11:00","-1,273.5"
"Trzic-Tank2","2026-07-12 12:00","-1,284.7"
"Trzic-Tank2","2026-07-12 13:00","-1,297.8"
"Trzic-Tank2","2026-07-12 14:00","-1,302.6"
"Trzic-Tank2","2026-07-12 15:00","-1,319.5"
"Trzic-Tank2","2026-07-12 16:00","-1,336"
"Trzic-Tank2","2026-07-12 17:00","-1,338.1"
"Trzic-Tank2","2026-07-12 18:00","-1,344.6"
"Trzic-Tank2","2026-07-12 19:00","-1,337.8"
"Trzic-Tank2","2026-07-12 20:00","-1,336"
"Trzic-Tank2","2026-07-12 21:00","-1,329.8"
"Trzic-Tank2","2026-07-12 22:00","-1,327.4"
"Trzic-Tank2","2026-07-12 23:00","-1,317"
"Trzic-Tank2","2026-07-13 00:00","-1,317"
"Trzic-Tank2","2026-07-13 01:00","-1,312.8"
"Trzic-Tank2","2026-07-13 02:00","-1,312.8"
"Trzic-Tank2","2026-07-13 03:00","-1,312.8"
"Trzic-Tank2","2026-07-13 04:00","-1,312.8"
"Trzic-Tank2","2026-07-13 05:00","-1,307.4"
"Trzic-Tank2","2026-07-13 06:00","-1,308.6"
"Trzic-Tank2","2026-07-13 07:00","-1,316.4"
"Trzic-Tank2","2026-07-13 08:00","-1,321"
"Trzic-Tank2","2026-07-13 09:00","-1,322.5"
"Trzic-Tank2","2026-07-13 10:00","-1,331.4"
"Trzic-Tank2","2026-07-13 11:00","-1,346.5"
"Trzic-Tank2","2026-07-13 12:00","-1,353.6"
"Trzic-Tank2","2026-07-13 13:00","-1,356.1"
"Trzic-Tank2","2026-07-13 14:00","-1,358.3"
"Trzic-Tank2","2026-07-13 15:00","-1,359.6"
"Trzic-Tank2","2026-07-13 16:00","-1,368"
"Trzic-Tank2","2026-07-13 17:00","-1,364.9"
"Trzic-Tank2","2026-07-13 18:00","-1,363"
"Trzic-Tank2","2026-07-13 19:00","-1,365.8"
"Trzic-Tank2","2026-07-13 20:00","-1,372.1"
"Trzic-Tank2","2026-07-13 21:00","-1,365.5"
"Trzic-Tank2","2026-07-13 22:00","-1,343.7"
"Trzic-Tank2","2026-07-13 23:00","-1,335.7"
"Trzic-Tank2","2026-07-14 00:00","-1,335.7"
"Trzic-Tank2","2026-07-14 01:00","-1,324.3"
"Trzic-Tank2","2026-07-14 02:00","-1,324.3"
"Trzic-Tank2","2026-07-14 03:00","-1,324.3"
"Trzic-Tank2","2026-07-14 04:00","-1,324.3"
"Trzic-Tank2","2026-07-14 05:00","-1,324.9"
"Trzic-Tank2","2026-07-14 06:00","-1,327.1"
"Trzic-Tank2","2026-07-14 07:00","-1,324.3"
"Trzic-Tank2","2026-07-14 08:00","-1,328.6"
"Trzic-Tank2","2026-07-14 09:00","-1,337.8"
"Trzic-Tank2","2026-07-14 10:00","-1,332"
"Trzic-Tank2","2026-07-14 11:00","-1,338.4"
"Trzic-Tank2","2026-07-14 12:00","-1,348"
"Trzic-Tank2","2026-07-14 13:00","-1,353.3"
"Trzic-Tank2","2026-07-14 14:00","-1,352.7"
"Trzic-Tank2","2026-07-14 15:00","-1,355.8"
"Trzic-Tank2","2026-07-14 16:00","-1,361.4"
"Trzic-Tank2","2026-07-14 17:00","-1,371.5"
"Trzic-Tank2","2026-07-14 18:00","-1,363.6"
"Trzic-Tank2","2026-07-14 19:00","-1,358"
"Trzic-Tank2","2026-07-14 20:00","-1,346.2"
"Trzic-Tank2","2026-07-14 21:00","-1,350.8"
"Trzic-Tank2","2026-07-14 22:00","-1,345.2"
"Trzic-Tank2","2026-07-14 23:00","-1,340.3"
"Trzic-Tank2","2026-07-15 00:00","-1,340.3"
"Trzic-Tank2","2026-07-15 01:00","-1,341.2"
"Trzic-Tank2","2026-07-15 02:00","-1,341.2"
"Trzic-Tank2","2026-07-15 03:00","-1,341.2"
"Trzic-Tank2","2026-07-15 04:00","-1,341.2"
"Trzic-Tank2","2026-07-15 05:00","-1,352.1"
"Trzic-Tank2","2026-07-15 06:00","-1,355.2"
"Trzic-Tank2","2026-07-15 07:00","-1,363.9"
"Trzic-Tank2","2026-07-15 08:00","-1,375.3"
"Trzic-Tank2","2026-07-15 09:00","-1,376.2"
"Trzic-Tank2","2026-07-15 10:00","-1,386.4"
"Trzic-Tank2","2026-07-15 11:00","-1,384.8"
"Trzic-Tank2","2026-07-15 12:00","-1,398.9"
"Trzic-Tank2","2026-07-15 13:00","-1,411.9"
"Trzic-Tank2","2026-07-15 14:00","-1,419.4"
"Trzic-Tank2","2026-07-15 15:00","-1,424.3"
"Trzic-Tank2","2026-07-15 16:00","-1,428.9"
"Trzic-Tank2","2026-07-15 17:00","-1,428.9"
"Trzic-Tank2","2026-07-15 18:00","-1,419"
"Trzic-Tank2","2026-07-15 19:00","-1,422"
"Trzic-Tank2","2026-07-15 20:00","-1,417.7"
"Trzic-Tank2","2026-07-15 21:00","-1,403.1"
"Trzic-Tank2","2026-07-15 22:00","-1,400.2"
"Trzic-Tank2","2026-07-15 23:00","-1,386.7"
"Trzic-Tank2","2026-07-16 00:00","-1,386.7"
"Trzic-Tank2","2026-07-16 01:00","-1,375.3"
"Trzic-Tank2","2026-07-16 02:00","-1,375.3"
"Trzic-Tank2","2026-07-16 03:00","-1,375.3"
"Trzic-Tank2","2026-07-16 04:00","-1,375.3"
"Trzic-Tank2","2026-07-16 05:00","-624.7"
"Trzic-Tank2","2026-07-16 06:00","-253.3"
"Trzic-Tank2","2026-07-16 07:00","-178.9"
"Trzic-Tank2","2026-07-16 08:00","-114.3"
"Trzic-Tank2","2026-07-16 09:00","-87.1"
"Trzic-Tank2","2026-07-16 10:00","-63.9"
"Trzic-Tank2","2026-07-16 11:00","-47.9"
"Trzic-Tank2","2026-07-16 12:00","-38.5"
"Trzic-Tank2","2026-07-16 13:00","-32.5"
"Trzic-Tank2","2026-07-16 14:00","-27.7"
"Trzic-Tank2","2026-07-16 15:00","-26.5"
"Trzic-Tank2","2026-07-16 16:00","-25.7"
"Trzic-Tank2","2026-07-16 17:00","-25.3"
"Trzic-Tank2","2026-07-16 18:00","-25.3"
"Trzic-Tank2","2026-07-16 19:00","-25.3"
"Trzic-Tank2","2026-07-16 20:00","-25.2"
"Trzic-Tank2","2026-07-16 21:00","-24.7"
"Trzic-Tank2","2026-07-16 22:00","-24.6"
"Trzic-Tank2","2026-07-16 23:00","-24.2"
"Trzic-Tank2","2026-07-17 00:00","-24.2"
"Trzic-Tank2","2026-07-17 01:00","-23.7"
"Trzic-Tank2","2026-07-17 02:00","-23.7"
"Trzic-Tank2","2026-07-17 03:00","-23.7"
"Trzic-Tank2","2026-07-17 04:00","-23.7"
"Trzic-Tank2","2026-07-17 05:00","-23.4"
"Trzic-Tank2","2026-07-17 06:00","-23.4"
"Trzic-Tank2","2026-07-17 07:00","-23.4"
"Trzic-Tank2","2026-07-17 08:00","-23.4"
"Trzic-Tank2","2026-07-17 09:00","-23.6"
"Trzic-Tank2","2026-07-17 10:00","-23.8"
"Trzic-Tank2","2026-07-17 11:00","-23.9"
"Trzic-Tank2","2026-07-17 12:00","-24"
"Trzic-Tank2","2026-07-17 13:00","-24.7"
"Trzic-Tank2","2026-07-17 14:00","-25.5"
"Trzic-Tank2","2026-07-17 15:00","-26.3"
"Trzic-Tank2","2026-07-17 16:00","-27.4"
"Trzic-Tank2","2026-07-17 17:00","-29.1"
"Trzic-Tank2","2026-07-17 18:00","-31"
"Trzic-Tank2","2026-07-17 19:00","-32.4"
"Trzic-Tank2","2026-07-17 20:00","-32.9"
"Trzic-Tank2","2026-07-17 21:00","-33.4"
"Trzic-Tank2","2026-07-17 22:00","-33.5"
"Trzic-Tank2","2026-07-17 23:00","-33.4"
"Trzic-Tank2","2026-07-18 00:00","-33.4"
"Trzic-Tank2","2026-07-18 01:00","-33.5"
"Trzic-Tank2","2026-07-18 02:00","-33.5"
"Trzic-Tank2","2026-07-18 03:00","-33.5"
"Trzic-Tank2","2026-07-18 04:00","-33.5"
"Trzic-Tank2","2026-07-18 05:00","-34.3"
"Trzic-Tank2","2026-07-18 06:00","-34.8"
"Trzic-Tank2","2026-07-18 07:00","-34.9"
"Trzic-Tank2","2026-07-18 08:00","-35.1"
"Trzic-Tank2","2026-07-18 09:00","-35.7"
"Trzic-Tank2","2026-07-18 10:00","-36.4"
"Trzic-Tank2","2026-07-18 11:00","-37.6"
"Trzic-Tank2","2026-07-18 12:00","-38.8"
"Trzic-Tank2","2026-07-18 13:00","-41.5"
"Trzic-Tank2","2026-07-18 14:00","-45.4"
"Trzic-Tank2","2026-07-18 15:00","-48.4"
"Trzic-Tank2","2026-07-18 16:00","-50"
"Trzic-Tank2","2026-07-18 17:00","-52.2"
"Trzic-Tank2","2026-07-18 18:00","-55.5"
"Trzic-Tank2","2026-07-18 19:00","-27.9"
"Trzic-Tank2","2026-07-18 20:00","-0.6"
"Trzic-Tank2","2026-07-18 21:00","-0.4"
"Trzic-Tank2","2026-07-18 22:00","-0.4"
"Trzic-Tank2","2026-07-18 23:00","-0.4"
"Trzic-Tank2","2026-07-19 00:00","-0.4"
"Trzic-Tank2","2026-07-19 01:00","-0.3"
"Trzic-Tank2","2026-07-19 02:00","-0.3"
"Trzic-Tank2","2026-07-19 03:00","-0.3"
"Trzic-Tank2","2026-07-19 04:00","-0.3"
"Trzic-Tank2","2026-07-19 05:00","-0.3"
"Trzic-Tank2","2026-07-19 06:00","-0.3"
"Trzic-Tank2","2026-07-19 07:00","-0.3"
"Trzic-Tank2","2026-07-19 08:00","-0.3"
"Trzic-Tank2","2026-07-19 09:00","-0.3"
"Trzic-Tank2","2026-07-19 10:00","-0.3"
"Trzic-Tank2","2026-07-19 11:00","-0.2"
"Trzic-Tank2","2026-07-19 12:00","-0.2"
"Trzic-Tank2","2026-07-19 13:00","-0.2"
"Trzic-Tank2","2026-07-19 14:00","-0.2"
"Trzic-Tank2","2026-07-19 15:00","-0.2"
"Trzic-Tank2","2026-07-19 16:00","-0.2"
"Trzic-Tank2","2026-07-19 17:00","-0.2"
"Trzic-Tank2","2026-07-19 18:00","-0.2"
"Trzic-Tank2","2026-07-19 19:00","-0.2"
"Trzic-Tank2","2026-07-19 20:00","-0.2"
"Trzic-Tank2","2026-07-19 21:00","-0.2"
"Trzic-Tank2","2026-07-19 22:00","-0.2"
"Trzic-Tank2","2026-07-19 23:00","-0.2"
"Trzic-Tank2","2026-07-20 00:00","-0.2"
"Trzic-Tank2","2026-07-20 01:00",
"Trzic-Tank2","2026-07-20 02:00","-0.2"
"Trzic-Tank2","2026-07-20 03:00","-0.2"
"Trzic-Tank2","2026-07-20 04:00","-0.2"
"Trzic-Tank2","2026-07-20 05:00","-0.2"
"Trzic-Tank2","2026-07-20 06:00","-0.2"
"Trzic-Tank2","2026-07-20 07:00","-0.2"
"Trzic-Tank2","2026-07-20 08:00","-0.2"
"Trzic-Tank2","2026-07-20 09:00","-0.2"
"Trzic-Tank2","2026-07-20 10:00","-0.2"
"Trzic-Tank2","2026-07-20 11:00","-0.2"
"Trzic-Tank2","2026-07-20 12:00","-0.2"
"Trzic-Tank2","2026-07-20 13:00","-0.2"
"Trzic-Tank2","2026-07-20 14:00","-0.2"
"Trzic-Tank2","2026-07-20 15:00","-0.2"
"Trzic-Tank2","2026-07-20 16:00","-0.2"
"Trzic-Tank2","2026-07-20 17:00","-0.2"
"Trzic-Tank2","2026-07-20 18:00","-0.2"
"Trzic-Tank2","2026-07-20 19:00","-0.2"
"Trzic-Tank2","2026-07-20 20:00","-0.2"
"Trzic-Tank2","2026-07-20 21:00","-0.2"
"Trzic-Tank2","2026-07-20 22:00","-0.2"
"Trzic-Tank2","2026-07-20 23:00","-0.2"
"Trzic-Tank2","2026-07-21 00:00","-0.2"
"Trzic-Tank2","2026-07-21 01:00","-0.2"
"Trzic-Tank2","2026-07-21 02:00","-0.2"
"Trzic-Tank2","2026-07-21 03:00","-0.2"
"Trzic-Tank2","2026-07-21 04:00","-0.2"
"Trzic-Tank2","2026-07-21 05:00","-0.2"
"Trzic-Tank2","2026-07-21 06:00","-0.2"
"Trzic-Tank2","2026-07-21 07:00","-0.1"
"Trzic-Tank2","2026-07-21 08:00","-0.1"
"Trzic-Tank2","2026-07-21 09:00","-0.1"
"Trzic-Tank2","2026-07-21 10:00","-0.1"
"Trzic-Tank2","2026-07-21 11:00","-0.1"
"Trzic-Tank2","2026-07-21 12:00","-0.1"
"Trzic-Tank2","2026-07-21 13:00","-0.1"
"Trzic-Tank2","2026-07-21 14:00","-0.1"
"Trzic-Tank2","2026-07-21 15:00","-0.1"
"Trzic-Tank2","2026-07-21 16:00","-0.1"
"Trzic-Tank2","2026-07-21 17:00","-0.1"
"Trzic-Tank2","2026-07-21 18:00","-0.1"
"Trzic-Tank2","2026-07-21 19:00","-0.1"
"Trzic-Tank2","2026-07-21 20:00","-0.1"
"Trzic-Tank2","2026-07-21 21:00","-0.1"
"Trzic-Tank2","2026-07-21 22:00","-0.1"
"Trzic-Tank2","2026-07-21 23:00","-0.1"
"Trzic-Tank2","2026-07-22 00:00","-0.1"
"Trzic-Tank2","2026-07-22 01:00","-0.1"
"Trzic-Tank2","2026-07-22 02:00","-0.1"
"Trzic-Tank2","2026-07-22 03:00","-0.1"
"Trzic-Tank2","2026-07-22 04:00","-0.1"
"Trzic-Tank2","2026-07-22 05:00","-0.1"
"Trzic-Tank2","2026-07-22 06:00","-0.1"
"Trzic-Tank2","2026-07-22 07:00","-0.1"
"Trzic-Tank2","2026-07-22 08:00","-0.1"
"Trzic-Tank2","2026-07-22 09:00","-0.1"
"Trzic-Tank2","2026-07-22 10:00","-0.1"
"Trzic-Tank2","2026-07-22 11:00","-0.1"
"Trzic-Tank2","2026-07-22 12:00","-0.1"
"Trzic-Tank2","2026-07-22 13:00","-0.1"
"Trzic-Tank2","2026-07-22 14:00","-0.1"
"Trzic-Tank2","2026-07-22 15:00","-0.1"
"Trzic-Tank2","2026-07-22 16:00","-0.1"
"Trzic-Tank2","2026-07-22 17:00","-0.1"
"Trzic-Tank2","2026-07-22 18:00","-0.1"
"Trzic-Tank2","2026-07-22 19:00","-0.1"
"Trzic-Tank2","2026-07-22 20:00","-0.1"
"Trzic-Tank2","2026-07-22 21:00","-0.1"
"Trzic-Tank2","2026-07-22 22:00","-0.1"
"Trzic-Tank2","2026-07-22 23:00","-0.1"
"Trzic-Tank2","2026-07-23 00:00","-0.1"
"Trzic-Tank2","2026-07-23 01:00","-0.1"
"Trzic-Tank2","2026-07-23 02:00","-0.1"
"Trzic-Tank2","2026-07-23 03:00","-0.1"
"Trzic-Tank2","2026-07-23 04:00","-0.1"
"Trzic-Tank2","2026-07-23 05:00","-0.1"
"Trzic-Tank2","2026-07-23 06:00","-0.1"
"Trzic-Tank2","2026-07-23 07:00","-0.1"
"Trzic-Tank2","2026-07-23 08:00","-0.1"
"Trzic-Tank2","2026-07-23 09:00","-0.1"
"Trzic-Tank2","2026-07-23 10:00","-0.1"
"Trzic-Tank2","2026-07-23 11:00","-0.1"
"Trzic-Tank2","2026-07-23 12:00","-0.1"
"Trzic-Tank2","2026-07-23 13:00","-0.1"
"Trzic-Tank2","2026-07-23 14:00","-0.1"
"Trzic-Tank2","2026-07-23 15:00","-0.1"
"Trzic-Tank2","2026-07-23 16:00","-0.1"
"Trzic-Tank2","2026-07-23 17:00","-0.1"
"Trzic-Tank2","2026-07-23 18:00","-0.1"
"Trzic-Tank2","2026-07-23 19:00","-0.1"
"Trzic-Tank2","2026-07-23 20:00","-0.1"
"Trzic-Tank2","2026-07-23 21:00","-0.1"
"Trzic-Tank2","2026-07-23 22:00","-0.1"
"Trzic-Tank5","2026-05-27 16:00","-0.1"
"Trzic-Tank5","2026-05-27 17:00","-0.1"
"Trzic-Tank5","2026-05-27 18:00","-0.1"
"Trzic-Tank5","2026-05-27 19:00","-0.1"
"Trzic-Tank5","2026-05-27 20:00","-0.1"
"Trzic-Tank5","2026-05-27 21:00","-0.1"
"Trzic-Tank5","2026-05-27 22:00","-0.1"
"Trzic-Tank5","2026-05-27 23:00","-0.1"
"Trzic-Tank5","2026-05-28 00:00","-0.1"
"Trzic-Tank5","2026-05-28 01:00","-0.1"
